date,daily_sentiment
2020-11-06,0.13251666666666667
2020-11-09,0.0
2020-11-10,0.21556000000000003
2020-11-11,-0.10606666666666666
2020-11-12,0.24783333333333335
2020-11-13,-0.13724999999999998
2020-11-16,0.23406666666666665
2020-11-17,0.22401739130434783
2020-11-18,-0.004320833333333339
2020-11-19,0.0823125
2020-11-20,0.2129625
2020-11-23,0.2083
2020-11-24,0.16083199999999997
2020-11-25,0.15924761904761903
2020-11-27,0.1346
2020-11-30,-0.042871428571428574
2020-12-01,0.0004230769230769192
2020-12-02,-0.024674999999999992
2020-12-03,0.07001538461538462
2020-12-04,0.07804117647058824
2020-12-07,0.0013833333333333382
2020-12-08,0.09824390243902438
2020-12-09,0.09648048780487804
2020-12-10,0.17080357142857142
2020-12-11,0.11281176470588236
2020-12-14,0.0
2020-12-15,-0.08453333333333334
2020-12-16,-0.0867
2020-12-17,0.11498749999999999
2020-12-18,0.11921521739130435
2020-12-21,0.2513090909090909
2020-12-22,0.07660857142857143
2020-12-23,0.15874285714285713
2020-12-24,0.1333875
2020-12-28,0.0
2020-12-29,0.06521999999999999
2020-12-30,0.13176428571428572
2020-12-31,0.17160434782608694
